image,shape,mesh-resolution,scaling,max-edge-factor,outer-edge-factor,offset-inner-factor,offset-outer-factor,prior-range-prob,prior-range-lower,prior-sigma-prob,prior-sigma-upper,ssim,mse,mean_residual,sigma
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.2,1.0,0.3396,6274646.134986319,-5.16862553173984,625.5929412720404
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.2,2.0,0.3847,4382164.471755841,-2.3467619345311808,446.58912556557937
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,1.0,0.2,3.0,0.4317,3441607.888899414,-1.2752275241507023,367.0911364197302
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,2.0,0.1,2.0,0.4723,2708295.2807915076,-0.8846268076607472,306.2109446035769
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,2.0,0.1,3.0,0.4746,2730980.9187003244,-0.7633359582214566,295.69280663476366
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,2.0,0.2,1.0,0.3736,4693186.814408856,-3.1676547464804643,487.46113945370615
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,2.0,0.2,2.0,0.4204,3667687.6577295377,-1.4205331458442194,387.10734104612226
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,2.0,0.2,3.0,0.5025,2412948.872874668,-0.38919497622490196,257.41912937671947
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.1,1.0,0.5413,1805482.062448732,-0.8297942025420149,275.89085190599263
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.1,2.0,0.8153,496469.8943680558,-0.11366521778957729,200.79156526051887
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.1,3.0,0.7831,540782.3599097184,0.5159468462927556,151.65161885379723
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.2,1.0,0.564,1617945.0466775326,-0.7060764910361187,261.92364450042754
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.2,2.0,0.6007,1366124.2054864643,-0.3974642315773683,229.22764201400557
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.1,5.0,0.2,3.0,0.6373,1169862.4011948777,0.21453070879010103,175.3926687650416
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,1.0,0.1,1.0,0.601,1454752.370570021,0.140295867677316,196.3998619141518
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,1.0,0.1,3.0,0.4207,3593495.962399581,-1.4714067879755917,379.65241792420767
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,1.0,0.2,1.0,0.3355,6525456.1590164425,-5.90366403661123,671.9173812109226
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,1.0,0.2,2.0,0.4014,3976372.4093635743,-1.8512800879814577,411.3828788601187
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.1,1.0,0.378,4528937.68768144,-3.1883943646864026,483.27501130446603
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.1,2.0,0.4632,2903293.148472234,-0.8930219550382149,314.24754952594566
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.1,3.0,0.8871,379675.9736469153,0.695225613994826,152.43739550776095
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.2,1.0,0.471,2635161.905489309,-1.1026544386872372,316.6374359640313
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.2,2.0,0.3256,7213960.996099408,-8.016683342023113,815.0531268803425
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,2.0,0.2,3.0,0.9104,455517.0553383283,0.7777629164942296,148.78507296735415
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,5.0,0.1,1.0,0.6265,1197701.171207243,-0.815448736181271,265.6120021144377
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,5.0,0.1,3.0,0.7608,612474.6947570961,0.3616520941502725,159.6215899677872
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,5.0,0.2,1.0,0.5817,1509467.1383148374,-0.34600687813099656,226.84069478760435
combined_cube.fits[0],none,20,log,8,2.0,0.5,2.0,0.2,5.0,0.2,2.0,0.628,1218191.3055630424,0.09111519757900466,185.20904225126313
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.1,1.0,0.5092,2571651.4985101726,-0.643952982634111,310.8127789697205
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.1,2.0,0.3902,4251267.052328148,-2.11154853576035,434.0170371873978
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.1,3.0,0.4765,2830879.4131062143,-0.6316666775075875,297.88211189297317
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.2,1.0,0.3329,6692950.227990424,-6.2872274996621735,696.9083154583611
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.2,2.0,0.4007,3974592.168974611,-1.9092438968355256,412.1683216361662
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,1.0,0.2,3.0,0.4012,3984477.5457080584,-1.8427097090571967,411.9222687160681
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.1,1.0,0.9794,142275.39139189158,0.5896066933918973,146.31156695402845
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.1,2.0,0.4539,3032840.6223295657,-1.021417687293787,330.32431459508564
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.1,3.0,0.4457,3135693.292351809,-1.1525118262611982,343.3550645456465
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.2,1.0,0.3843,4335065.800976599,-2.8209143455358126,461.4489989779728
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.2,2.0,0.4816,2564411.001244273,-0.8214571493355081,295.77714143374965
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,2.0,0.2,3.0,0.4094,3792636.654032758,-1.69982234234282,396.66446315963617
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.1,1.0,0.5792,1501590.7143185174,-0.6855647452968865,258.35243493769394
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.1,2.0,0.6107,1342792.7259117323,0.15512319768814592,182.58124078516462
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.1,3.0,0.58,1558106.8638436464,-0.036786245904405476,200.87417922388468
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.2,1.0,0.4026,3793889.5757960086,-2.6644900968162295,437.36048034110206
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.2,2.0,0.5628,1680188.9921533288,-0.2693457327363456,223.93102577954315
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.1,5.0,0.2,3.0,0.5994,1404141.7773711686,-0.03567602153057383,198.44597015332025
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.1,1.0,0.3274,7078968.10668354,-7.1252056215110535,754.6692158966421
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.1,2.0,0.3322,6742008.66946631,-5.912708434217964,676.6366652363675
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.1,3.0,0.4405,3287191.5185233606,-1.1599984704372128,352.44387312093636
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.2,1.0,0.4544,3075475.418385963,-0.9643728028757584,328.0484353612117
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.2,2.0,0.3725,4773464.735085504,-2.7543935132343047,477.6443215085404
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,1.0,0.2,3.0,0.3799,4543867.624896928,-2.4108137780682726,457.4423700665826
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,2.0,0.1,1.0,0.4416,3036961.0118586235,-1.6051703605682852,358.50311162808316
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,2.0,0.1,2.0,0.8779,769485.3567435722,0.7921197205979775,150.83118196089438
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,2.0,0.2,1.0,0.3407,6186864.328449277,-6.51588145850605,707.5555849787518
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,2.0,0.2,2.0,0.4671,2871809.233189112,-0.8073530722840971,305.15867634134827
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,2.0,0.2,3.0,0.5085,2291242.905759264,-0.40946773253436947,251.7278171754811
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,5.0,0.1,2.0,0.6228,1243524.762996633,-0.028242636043022754,195.66687715629072
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,5.0,0.1,3.0,0.6633,1014234.5033611836,-0.03499579795851611,193.1088575560034
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,5.0,0.2,1.0,0.4009,4035749.646055248,-1.7711681665089531,415.3660001533075
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,5.0,0.2,2.0,0.6227,1251638.3893105702,0.07869618014920023,186.59611424911625
combined_cube.fits[0],none,20,log,8,2.0,0.5,3.0,0.2,5.0,0.2,3.0,0.5958,1445683.3762611006,0.0897945090949307,188.77868912352292
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,1.0,0.1,1.0,0.3702,4809336.744339318,-3.4369431898064993,501.6130249371657
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,1.0,0.1,3.0,0.4006,3974286.1431973083,-1.8428398622568745,412.8556417861763
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,1.0,0.2,1.0,0.4677,2707419.5306739016,-0.9908424184884358,314.122592432732
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,1.0,0.2,2.0,0.3938,4152076.27420963,-1.9701344983469005,426.74494067343846
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,1.0,0.2,3.0,0.49,2524507.2809299226,-0.5731617146046769,276.2866561557616
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,2.0,0.1,2.0,0.4336,3225689.185290432,-1.4390919418358945,358.47957136094766
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,2.0,0.1,3.0,0.5164,2030788.615953214,-0.8993794778759274,285.5721294165421
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,2.0,0.2,1.0,0.3798,4471866.114468562,-2.971758731208562,471.88300903397914
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,2.0,0.2,2.0,0.4237,3432748.965040609,-1.5280750809540067,371.9939591462454
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,2.0,0.2,3.0,0.4876,2471054.330909748,-0.734189646477446,286.7335160294718
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.1,1.0,0.5713,1535634.9845131312,-0.7945053279803461,268.38297430353305
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.1,2.0,0.6045,1346581.7398966264,-0.11816410583296996,206.19180446252997
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.1,3.0,0.5926,1462354.8140974948,0.07826226147085055,193.43430116806135
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.2,1.0,0.6895,915077.8934289431,0.4031093289166787,169.7716419530734
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.2,2.0,0.5765,1527007.6376976385,-0.42011048320510314,234.9520406720538
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.1,5.0,0.2,3.0,0.7208,755866.0496501868,0.05281889756007187,184.68772943672022
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,1.0,0.1,2.0,0.3359,6510309.371441185,-5.501308794939627,648.0164114888157
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,1.0,0.1,3.0,0.4387,3266353.25414026,-1.1910720997911026,354.18942685030856
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,1.0,0.2,2.0,0.4125,3715292.029926685,-1.6106683373411048,392.4641364218708
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,1.0,0.2,3.0,0.4213,3538078.222325394,-1.4642269653417836,377.2823617019212
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,2.0,0.1,2.0,0.4596,2841411.805877697,-1.0464654503626625,323.38425973972187
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,2.0,0.1,3.0,0.4667,2787371.463329504,-0.8947476215133221,311.31146350977247
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,2.0,0.2,2.0,0.4756,2500899.8424496213,-1.232503519490247,320.2805924089355
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,2.0,0.2,3.0,0.5258,2037010.9847288004,-0.3917807310291082,244.42150440067422
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,5.0,0.1,1.0,0.966,330457.21621523023,-0.47830638408151904,298.65449084144814
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,5.0,0.1,3.0,0.6879,904933.4438347605,0.3826009305576748,164.6095274369321
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,5.0,0.2,1.0,0.5163,2008296.3954493676,-1.0613793408933334,297.1223376020728
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,5.0,0.2,2.0,0.578,1528166.3963423418,-0.3014708925876467,224.88522611711102
combined_cube.fits[0],none,20,log,8,2.0,0.8,1.0,0.2,5.0,0.2,3.0,0.5869,1487766.4706298115,-0.04087940005534739,201.8500275718989
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.1,1.0,0.3237,7371663.2553849295,-7.730814552510325,796.9748892219001
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.1,2.0,0.3594,5274303.215796432,-3.3680525991281973,515.65970752255
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.1,3.0,0.3898,4229193.225236686,-2.1697765176690686,434.92607046106895
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.2,1.0,0.3415,6165662.346238777,-5.094363941945767,618.5760192024183
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.2,2.0,0.4034,3951737.91350605,-1.7082512824322609,410.9252213467288
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,1.0,0.2,3.0,0.4208,3579379.921615505,-1.4396382987415774,380.9764743665107
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,2.0,0.1,1.0,0.3816,4405612.047997738,-3.0062013542927,470.92497805726947
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,2.0,0.1,2.0,0.4625,2754030.7158615403,-1.1034117567225616,321.7783981271575
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,2.0,0.2,1.0,0.3931,4009584.5086939572,-3.5437719656226347,493.2286186362755
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.1,1.0,0.5855,1452281.6306029013,-0.48845639761857845,239.83837745583514
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.1,2.0,0.5262,1984080.7527586939,-0.5722792179633942,258.60682763672384
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.1,3.0,0.5966,1415931.524862974,-0.009492513717703292,197.90178477599528
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.2,1.0,0.6228,1222638.9932066693,-0.17687443959736932,209.14114485828688
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.2,2.0,0.5489,1834036.5898650563,-0.13342969377176117,217.60492720204454
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.1,5.0,0.2,3.0,0.6699,992834.9189987275,0.33781465748677836,168.8981231161406
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.1,1.0,0.3332,6682897.089951966,-6.593904197367397,715.5441836274812
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.1,2.0,0.4191,3549044.7831649943,-1.5504663219220145,379.62909532476436
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.1,3.0,0.3415,6164980.10018488,-4.518295827871382,589.374755990068
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.2,1.0,0.3223,7481698.522414985,-7.816018884314798,804.1213779239117
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.2,2.0,0.4534,3058828.9757632394,-0.9849297247509448,331.7023436979307
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,1.0,0.2,3.0,0.4163,3627532.6643326087,-1.5588536398848212,385.31340687892106
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.1,1.0,0.3751,4678213.927376207,-2.622004639370185,469.39199075481224
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.1,2.0,0.5385,1920136.19551539,-0.2529822012340968,229.1530745936039
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.1,3.0,0.4731,2755165.72336314,-0.7553897569602749,299.57964876092996
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.2,1.0,0.4241,3400391.196725723,-1.59222635099153,372.58000443784084
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.2,2.0,0.4807,2794488.256016268,-0.7046244931012837,315.68605414537933
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,2.0,0.2,3.0,0.4831,2574682.694376114,-0.7016245170807732,287.599849737823
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,5.0,0.1,2.0,0.6182,1259469.0694738654,-0.060355723791255145,199.87505103051348
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,5.0,0.2,1.0,0.4886,2252232.5802289736,-2.179856345832736,378.8342949658777
combined_cube.fits[0],none,20,log,8,2.0,0.8,2.0,0.2,5.0,0.2,2.0,0.6037,1355140.7909988058,-0.09186110394304847,204.01669622998975
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.1,1.0,0.3039,9141919.746661736,-13.535356309497788,1231.7959524778198
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.1,2.0,0.3451,5964398.240481275,-4.237250086854602,571.2629059558798
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.1,3.0,0.2784,11566993.264622811,-29.583202846794126,2698.3451552871334
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.2,1.0,0.3875,4236866.223428739,-2.63402931220586,450.11291782783246
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.2,2.0,0.4684,2878782.8611830347,-0.7787067299420174,310.19210222785944
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,1.0,0.2,3.0,0.3884,4284978.666973149,-2.139062378491226,437.9870087493226
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,2.0,0.1,1.0,0.3899,4156014.3293739227,-2.66785673076523,448.7004031092638
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,2.0,0.1,2.0,0.6432,1112808.0100516952,0.015880481767309114,191.63318691682593
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,2.0,0.1,3.0,0.4561,2932609.6113308403,-1.0316061386321909,327.4432404937185
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,2.0,0.2,1.0,0.4126,3577165.660576684,-2.10295833129575,401.8808235960378
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,2.0,0.2,3.0,0.4517,3008735.543488816,-1.0711024581510036,333.73797058594994
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.1,1.0,0.4643,2581830.668604927,-1.9965753931419659,372.565183073009
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.1,2.0,0.8905,898630.686841367,0.7975864116754912,150.83968940857648
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.1,3.0,0.7071,815692.2950624331,0.40260629189217484,160.44028728762603
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.2,1.0,0.5381,1818558.8754362438,-0.8033667166134412,274.1638489368187
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.2,2.0,0.64,1123511.3117021027,-0.15086915065693018,205.75443760778512
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.1,5.0,0.2,3.0,0.562,1700603.875996672,-0.1025498554958822,211.57956838610357
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.1,1.0,0.2877,10729658.40310146,-23.041076472708767,2047.1011509784103
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.1,2.0,0.3849,4374490.345334131,-2.278390895685468,445.6660273034833
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.1,3.0,0.4032,3926834.329996631,-1.7663315776503898,408.89509855911
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.2,1.0,0.3303,6881460.615881611,-6.55364707288109,715.5637972724173
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.2,2.0,0.4117,3776499.8137438255,-1.5631931764830729,397.35630992939485
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,1.0,0.2,3.0,0.5256,2448251.768873944,-0.5354171515900087,291.7886999706533
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,2.0,0.1,1.0,0.4174,3510367.245788892,-1.7915146029859927,385.4887194283259
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,2.0,0.1,2.0,0.4405,3146261.1153402026,-1.2632939115503503,347.7957229306074
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,2.0,0.1,3.0,0.5013,2376079.8607965717,-0.4686965727560371,262.6217858742032
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,2.0,0.2,1.0,0.3664,4956800.023485577,-3.6630872261333667,516.301787931598
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,2.0,0.2,3.0,0.4805,2618235.5525615304,-0.715716102976456,290.2790596566598
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,5.0,0.1,1.0,0.5495,1729699.2855524225,-0.6574668314982621,259.9800704597018
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,5.0,0.1,2.0,0.5721,1586570.8356586662,-0.2306837365110582,220.48551154192265
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,5.0,0.2,1.0,0.6027,1359844.5732655022,-0.12093912429617454,206.62789017738146
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,5.0,0.2,2.0,0.5611,1693906.0201471243,-0.1912826016614714,219.32442158368772
combined_cube.fits[0],none,20,log,8,2.0,0.8,3.0,0.2,5.0,0.2,3.0,0.604,1366625.4802105161,0.04295737891138697,192.8518727033929
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.1,1.0,0.3765,5233135.36243538,-2.4220663932622446,465.49330513482624
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.1,2.0,0.3496,6356697.116924687,-4.696027518492409,599.0478394183119
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.1,3.0,0.4193,4069424.1841042386,-1.140178793129166,352.3829328011313
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.2,1.0,0.3319,7476956.793476438,-8.883367859974117,878.1349320539806
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.2,2.0,0.9116,287389.37354252744,0.7929783806074868,149.2208929636206
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,1.0,0.2,3.0,0.3777,5160263.366690314,-2.495330025018848,466.10480458702324
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.1,1.0,0.3145,8913990.15196341,-15.882319730728229,1422.3278960380471
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.1,2.0,0.416,3972480.1748323957,-1.5844015748931486,374.4897893318085
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.1,3.0,0.4036,4330316.3594339155,-1.7615276762041834,397.4712918391443
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.2,1.0,0.341,6852343.338627567,-6.452808137552283,708.3976421983184
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.2,2.0,0.4284,3884023.229267367,-0.9368856155311528,330.63246214092845
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,2.0,0.2,3.0,0.4479,3360002.201339358,-0.8323145499628889,305.2202679542457
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,5.0,0.1,2.0,0.5345,1981218.4070361154,-0.367343683729974,235.27949894190155
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,5.0,0.1,3.0,0.5188,2227634.6932298704,-0.17415199169219306,223.25029542334994
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,5.0,0.2,1.0,0.8773,312697.5455732833,0.25415763951118553,169.23616466233764
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.1,5.0,0.2,3.0,0.6357,1173462.8225152246,0.24332325795991527,175.1403363501442
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,1.0,0.1,1.0,0.3155,8901992.027692612,-13.652563776293196,1241.0986516037797
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,1.0,0.1,3.0,0.3746,5262267.827422544,-2.6603646906814697,477.10934460952063
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,1.0,0.2,1.0,0.409,4275277.645442753,-1.4444681737004195,379.39124467002216
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,1.0,0.2,2.0,0.3723,5320189.805568912,-2.88707787448347,488.39211232108755
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,1.0,0.2,3.0,0.4161,4154251.0270196227,-1.1921195298298473,359.1895107078165
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.1,1.0,0.3795,4923727.998388295,-3.3118075733030286,494.55611633150534
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.1,2.0,0.4508,3609176.1543134255,-0.7339677493789171,323.74359225845234
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.1,3.0,0.7815,530613.5839106359,0.5837695172678421,154.48986922432627
